in:Windows,in:Walls,in:Roof,in:Infiltration,out:<50kWh/m2,out:<80kWh/m2,out:Space heating demand [kWh/m2],out:Cooling demand [kWh/m2],out:Electricity demand [kWh/m2],out:Total Load Intensity [kWh/m2],out:Co2 emissions [kg],out:Peak_Rooms[W],out:LT_rooms,out:Peak_Attic[W],out:LT_Attic,out:pct_cold,out:cold_comf,out:pct_hot,out:hot_comf,img
triple_glas,l_insulation,m_r_insulation,min gap_s + vC2,False,False,99.65292,3.774125,48.280909,184.870211,40405.463695,591.710154,LT-ready,2126.694729,LT-ready,0,True,11.141553,False,Windowstriple_glas_Wallsl_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,m_insulation,m_r_insulation,min gap_s + vC2,False,False,135.939018,3.559694,48.066477,220.941877,50485.082713,816.026579,LT-ready,2524.088453,Almost LT-ready,1.906393,False,6.952055,False,Windowsdouble_glas_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,m_insulation,m_r_insulation,min gap_s + vC2,False,False,118.492506,3.654951,48.161734,203.590622,45638.364948,710.167334,LT-ready,2342.321925,LT-ready,0.53653,True,8.447489,False,Windowsacht_w_foil_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,m_insulation,m_r_insulation,min gap_s + vC2,False,False,105.460495,3.687048,48.193832,190.590709,42016.054986,624.907133,LT-ready,2200.592218,LT-ready,0,True,9.908676,False,WindowsHR++_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,m_insulation,m_r_insulation,min gap_s + vC2,False,False,97.758629,3.748732,48.255515,182.950526,39877.427912,571.114952,LT-ready,2112.569473,LT-ready,0,True,11.586758,False,Windowstriple_glas_Wallsm_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,h_insulation,m_r_insulation,min gap_s + vC2,False,False,129.593229,3.480916,47.987699,214.51731,48716.502466,760.392681,LT-ready,2486.998901,Almost LT-ready,0.159817,True,7.077626,False,Windowsdouble_glas_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,h_insulation,m_r_insulation,min gap_s + vC2,False,False,112.121908,3.576104,48.082888,197.141178,43862.882441,653.243467,LT-ready,2303.93695,LT-ready,0,True,9.349315,False,Windowsacht_w_foil_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
HR++,h_insulation,m_r_insulation,min gap_s + vC2,False,False,99.109361,3.59925,48.106033,184.151776,40245.5357,566.899055,LT-ready,2160.930742,LT-ready,0,True,11.335616,False,WindowsHR++_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,h_insulation,m_r_insulation,min gap_s + vC2,False,False,91.235942,3.66412,48.170903,176.343227,38059.363378,512.392328,LT-ready,2071.897813,LT-ready,0,True,13.755708,False,Windowstriple_glas_Wallsh_insulation_Roofm_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,l_insulation,h_r_insulation,min gap_s + vC2,False,False,128.821677,3.44297,47.949753,213.707812,48500.046238,822.243586,LT-ready,2170.867328,LT-ready,2.705479,False,6.96347,False,Windowsdouble_glas_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,l_insulation,h_r_insulation,min gap_s + vC2,False,False,111.698651,3.534973,48.041756,196.676789,43743.119644,715.968832,LT-ready,1983.896611,LT-ready,0.958904,True,8.310502,False,Windowsacht_w_foil_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,l_insulation,h_r_insulation,min gap_s + vC2,False,False,98.300971,3.564818,48.071602,183.308955,40019.012017,630.258337,LT-ready,1838.134743,LT-ready,0.182648,True,9.760274,False,WindowsHR++_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,l_insulation,h_r_insulation,min gap_s + vC2,False,False,90.382881,3.61913,48.125913,175.445176,37819.887762,576.095081,LT-ready,1747.65801,LT-ready,0,True,11.369863,False,Windowstriple_glas_Wallsl_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,m_insulation,h_r_insulation,min gap_s + vC2,False,False,126.575394,3.412868,47.919652,211.431428,47873.892867,802.621196,LT-ready,2157.422029,LT-ready,1.780822,False,6.986301,False,Windowsdouble_glas_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,m_insulation,h_r_insulation,min gap_s + vC2,False,False,109.16232,3.503285,48.010068,194.10877,43036.230547,695.888512,LT-ready,1970.010033,LT-ready,0.422374,True,8.527397,False,Windowsacht_w_foil_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,m_insulation,h_r_insulation,min gap_s + vC2,False,False,95.805298,3.529987,48.036771,180.778451,39323.271304,609.791678,LT-ready,1823.830355,LT-ready,0,True,10.125571,False,WindowsHR++_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,m_insulation,h_r_insulation,min gap_s + vC2,False,False,88.429497,3.596793,48.103576,173.469455,37275.572905,555.372014,LT-ready,1733.037457,LT-ready,0,True,11.826484,False,Windowstriple_glas_Wallsm_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,h_insulation,h_r_insulation,min gap_s + vC2,False,False,120.238436,3.328814,47.835597,205.010415,46107.50351,746.73117,LT-ready,2119.056055,LT-ready,0.136986,True,7.294521,False,Windowsdouble_glas_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
acht_w_foil,h_insulation,h_r_insulation,min gap_s + vC2,False,False,102.717555,3.420722,47.927506,187.581443,41239.937316,638.668645,LT-ready,1930.284325,LT-ready,0,True,9.554795,False,Windowsacht_w_foil_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
HR++,h_insulation,h_r_insulation,min gap_s + vC2,False,False,89.847301,3.454253,47.961036,174.744719,37662.680345,551.446613,LT-ready,1782.768931,LT-ready,0,True,11.63242,False,WindowsHR++_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
triple_glas,h_insulation,h_r_insulation,min gap_s + vC2,False,False,81.723343,3.514597,48.02138,166.681105,35406.611406,496.27918,LT-ready,1717.608557,LT-ready,0,True,14.018265,False,Windowstriple_glas_Wallsh_insulation_Roofh_r_insulation_Infiltrationmingap_s+vC2.png
double_glas,l_insulation,m_r_insulation,Good gap_s + vD,False,True,78.390641,3.35896,47.865743,163.192766,34472.048479,679.653865,LT-ready,1945.997839,LT-ready,0.068493,True,9.349315,False,Windowsdouble_glas_Wallsl_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
acht_w_foil,l_insulation,m_r_insulation,Good gap_s + vD,False,True,63.760154,3.451729,47.958512,148.655048,30408.281583,573.980314,LT-ready,1764.443409,LT-ready,0,True,12.043379,False,Windowsacht_w_foil_Wallsl_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
HR++,l_insulation,m_r_insulation,Good gap_s + vD,False,True,53.035752,3.480758,47.987542,137.959676,27427.513875,488.876326,LT-ready,1797.981673,LT-ready,0,True,14.920091,False,WindowsHR++_Wallsl_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
triple_glas,l_insulation,m_r_insulation,Good gap_s + vD,True,True,47.514919,3.546328,48.053112,132.504413,25895.580033,435.186303,LT-ready,1922.759642,LT-ready,0,True,17.522831,False,Windowstriple_glas_Wallsl_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
double_glas,m_insulation,m_r_insulation,Good gap_s + vD,False,True,76.354293,3.330762,47.837546,161.128221,33904.369047,659.970691,LT-ready,1932.911593,LT-ready,0,True,9.56621,False,Windowsdouble_glas_Wallsm_insulation_Roofm_r_insulation_InfiltrationGoodgap_s+vD.png
